filename,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6
00000032_000.png,88.4161376953125,5.1293439865112305,0.24502752721309662,0.02176608331501484,0.9827107191085815,0.16042165458202362,0.1955776959657669
00000044_002.png,276.685302734375,10.046344757080078,0.15612272918224335,0.02225290797650814,0.9618549942970276,0.32304710149765015,0.3954898715019226
00000061_007.png,205.30889892578125,6.638372898101807,0.24149368703365326,0.030681291595101357,0.9682556986808777,0.21016810834407806,0.2700730562210083
00000069_000.png,129.9639892578125,7.088504791259766,0.20766563713550568,0.016453562304377556,0.9863805770874023,0.27568182349205017,0.34694722294807434
00000081_000.png,199.35787963867188,8.873138427734375,0.16552098095417023,0.02032710798084736,0.9754963517189026,0.2911492586135864,0.28202080726623535
00000099_003.png,235.88795471191406,8.931994438171387,0.20381078124046326,0.02367955446243286,0.978035032749176,0.2961651384830475,0.3276004493236542
00000116_008.png,140.96041870117188,6.1775102615356445,0.2306206375360489,0.02415340393781662,0.9696681499481201,0.17665477097034454,0.23264336585998535
00000211_000.png,127.36666870117188,6.703074932098389,0.20305858552455902,0.018142875283956528,0.9828576445579529,0.23075872659683228,0.24702176451683044
00000211_025.png,275.3521728515625,8.177730560302734,0.23044462502002716,0.04202165827155113,0.9663677215576172,0.2477124184370041,0.30661460757255554
00000231_000.png,488.9229431152344,11.575653076171875,0.22008773684501648,0.09955265372991562,0.9508571028709412,0.34595346450805664,0.42326080799102783
00000240_000.png,153.93783569335938,7.445087432861328,0.1930532455444336,0.019408656284213066,0.979403555393219,0.25207412242889404,0.2703603208065033
00000259_000.png,198.6949005126953,7.451793670654297,0.22805064916610718,0.02489498257637024,0.9781941771507263,0.27388933300971985,0.37766802310943604
00000271_004.png,204.45994567871094,8.634549140930176,0.23913687467575073,0.05135122686624527,0.980035662651062,0.27771854400634766,0.30154916644096375
00000331_000.png,127.10330200195312,6.998959064483643,0.18611456453800201,0.017705999314785004,0.9728270769119263,0.22333848476409912,0.21779504418373108
00000377_004.png,186.17005920410156,7.321328639984131,0.2154386192560196,0.020509574562311172,0.9782472848892212,0.25049734115600586,0.28999969363212585
00000410_002.png,237.15841674804688,9.395119667053223,0.17991453409194946,0.02336053177714348,0.9758356213569641,0.3205633759498596,0.3632221817970276
00000459_021.png,114.63108825683594,6.666639804840088,0.23421454429626465,0.02598819136619568,0.9881938099861145,0.22039540112018585,0.26050662994384766
00000490_000.png,187.41810607910156,9.656129837036133,0.14456191658973694,0.028574567288160324,0.979069173336029,0.30283933877944946,0.24561403691768646
00000498_003.png,208.65408325195312,9.511951446533203,0.16397196054458618,0.019419390708208084,0.9753961563110352,0.3237422704696655,0.33104175329208374
00000506_010.png,72.05531311035156,4.532050609588623,0.2827762961387634,0.024888357147574425,0.9851419925689697,0.14127828180789948,0.1855192482471466
00000591_018.png,140.5898895263672,7.760730266571045,0.169793963432312,0.021769627928733826,0.984001874923706,0.29009366035461426,0.31997886300086975
00000661_000.png,137.9095916748047,7.55793571472168,0.17868080735206604,0.022354163229465485,0.9558099508285522,0.21451251208782196,0.21699249744415283
00000688_001.png,72.6924819946289,5.437600135803223,0.285601407289505,0.0964721143245697,0.9933717846870422,0.179128035902977,0.20899757742881775
00000787_002.png,99.48478698730469,6.594851016998291,0.2173481285572052,0.04925129935145378,0.9885130524635315,0.19988656044006348,0.19509921967983246
00000823_005.png,164.8187713623047,7.967789173126221,0.21216712892055511,0.023116914555430412,0.9837693572044373,0.2958446443080902,0.3419037461280823
00000826_000.png,218.88836669921875,9.420363426208496,0.18776658177375793,0.02518192119896412,0.9779183864593506,0.30466821789741516,0.297646164894104
00000830_004.png,213.38697814941406,7.136210918426514,0.2490941733121872,0.07706130295991898,0.975168764591217,0.20673826336860657,0.29807764291763306
00000837_000.png,192.55703735351562,6.994054317474365,0.2251947671175003,0.028630387037992477,0.9773092865943909,0.261481374502182,0.35168543457984924
00000845_000.png,179.3263702392578,8.625901222229004,0.18164213001728058,0.03764694556593895,0.9811233878135681,0.28022801876068115,0.26986947655677795
00000954_001.png,170.32015991210938,8.561678886413574,0.19101715087890625,0.02669251523911953,0.9829707741737366,0.2853373885154724,0.27301326394081116
00001022_001.png,168.88108825683594,7.788156509399414,0.1890745759010315,0.01891014166176319,0.9699506163597107,0.24930116534233093,0.2663724422454834
00001043_005.png,140.7606658935547,7.117532730102539,0.2116093635559082,0.024651307612657547,0.9816402196884155,0.24135197699069977,0.2503018081188202
00001086_000.png,87.32697296142578,5.718389511108398,0.2269432544708252,0.025180719792842865,0.9808328747749329,0.17035986483097076,0.19323945045471191
00001094_003.png,179.25814819335938,8.924827575683594,0.1587664783000946,0.03881115838885307,0.980854332447052,0.28406012058258057,0.255571573972702
00001101_021.png,216.1619110107422,8.198030471801758,0.18721021711826324,0.020351329818367958,0.9756997227668762,0.27799907326698303,0.30138495564460754
00001122_016.png,102.66201782226562,5.1579718589782715,0.26998135447502136,0.023372050374746323,0.9767975211143494,0.14935241639614105,0.1815740317106247
00001153_005.png,82.60453796386719,4.33716344833374,0.32827845215797424,0.07329238206148148,0.9927446842193604,0.16310134530067444,0.2052268534898758
00001203_013.png,134.27554321289062,7.884649276733398,0.16037492454051971,0.017066968604922295,0.9845227599143982,0.29083725810050964,0.31841975450515747
00001248_002.png,144.3729248046875,7.174808025360107,0.22071443498134613,0.05535511299967766,0.9619290828704834,0.19661763310432434,0.20381510257720947
00001249_010.png,119.0138168334961,6.624959945678711,0.31450212001800537,0.1967594176530838,0.9896790385246277,0.22737959027290344,0.2508656084537506
00001250_012.png,214.1448974609375,8.390894889831543,0.1949891746044159,0.024557625874876976,0.9636195302009583,0.25540515780448914,0.2901833653450012
00001278_009.png,122.51823425292969,6.19917106628418,0.23890803754329681,0.03218304365873337,0.9801024794578552,0.1960461288690567,0.21476158499717712
00001280_000.png,225.4901580810547,8.060498237609863,0.2062997817993164,0.01741243340075016,0.9724022150039673,0.3020695447921753,0.3599652945995331
00001330_002.png,364.137939453125,9.582139015197754,0.26053428649902344,0.07833103835582733,0.9654355645179749,0.30651775002479553,0.4623871445655823
00001373_009.png,82.18511962890625,5.359605312347412,0.24544885754585266,0.024440215900540352,0.9837632775306702,0.17652922868728638,0.20767562091350555
